id,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,id_please,num_identification_agreements,num_identification_disagreements,observed_on_string,observed_on,time_observed_at,time_zone,place_guess,latitude,longitude,positional_accuracy,private_latitude,private_longitude,private_positional_accuracy,geoprivacy,positioning_method,positioning_device,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,tag_list,description,curator_ident_taxon_id,curator_ident_taxon_name,curator_ident_user_id,curator_ident_user_login,tracking_code,field:depth (m),field:depth (ft),field:night dive,field:habitat
551114,Red Velvet Star,Leiaster glaber,Red Velvet Star,Animalia,128720,false,1,0,2014-02-13 21:38:12,2014-02-13,2014-02-14 05:38:12 UTC,Pacific Time (US & Canada),"Ulua Beach, Maui, HI",20.691708,-156.444732,,,,,,,,,26610,nudibranchmom,2014-03-03 23:00:15 UTC,2014-05-11 02:52:20 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/551114,http://static.inaturalist.org/photos/703187/medium.jpg?1393887636,,"Arms about 2"".",,,,,,,,yes,intertidal
544301,Needle-spined Urchin,Echinostrephus aciculatus,Needle-spined Urchin,Animalia,129028,false,2,1,2014-02-14 10:48:07,2014-02-14,2014-02-14 18:48:07 UTC,Pacific Time (US & Canada),"Maui, Hawaii, United States",20.6916638889,-156.4449305556,,,,,,,,,26610,nudibranchmom,2014-02-26 05:30:19 UTC,2014-05-06 12:15:04 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/544301,http://static.inaturalist.org/photos/692080/medium.jpg?1393392653,,Juvenile.,,,,,,,,yes,intertidal
512441,Collector Urchin,Tripneustes gratilla,Collector Urchin,Animalia,122127,false,1,0,2008-03-09 03:56:36,2008-03-09,2008-03-09 11:56:36 UTC,Pacific Time (US & Canada),"Makena Beach, Maui, HI",20.65671,-156.44241,,,,,,,,,26610,nudibranchmom,2014-01-27 00:26:03 UTC,2014-04-21 09:07:00 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/512441,http://static.inaturalist.org/photos/652328/medium.jpg?1390782367,,,122127,Tripneustes gratilla,35467,gpaulay,,,,yes,
511235,helmet urchin,Colobocentrotus atratus,Shingle Urchin,Animalia,51106,false,1,0,2008-03-09 03:10:46,2008-03-09,2008-03-09 11:10:46 UTC,Pacific Time (US & Canada),"Makena Beach, Maui, HI",20.657132,-156.442303,,,,,,,,,26610,nudibranchmom,2014-01-26 00:54:30 UTC,2014-04-20 12:46:52 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/511235,http://static.inaturalist.org/photos/650754/medium.jpg?1390697683,,,,,,,,,,yes,
511247,Black Sea Cucumber,Holothuria atra,Black Sea Cucumber,Animalia,55946,false,1,0,2008-03-09 03:16:43,2008-03-09,2008-03-09 11:16:43 UTC,Pacific Time (US & Canada),"Makena Beach, Maui, HI",20.65685,-156.442603,,,,,,,,,26610,nudibranchmom,2014-01-26 01:03:37 UTC,2014-04-21 09:07:14 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/511247,http://static.inaturalist.org/photos/650775/medium.jpg?1390698227,,,55946,Holothuria atra,35467,gpaulay,,,,yes,
473776,Holothuria hilla,Holothuria hilla,,Animalia,195765,false,1,0,2013-04-03 13:56:58,2013-04-03,2013-04-03 20:56:58 UTC,Pacific Time (US & Canada),"To'opuaiti, Tahiti",-16.530698,-151.76447,,,,,,,,,26610,nudibranchmom,2013-12-03 18:26:17 UTC,2014-04-20 12:47:43 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/473776,http://static.inaturalist.org/photos/597203/medium.JPG?1386095185,,AKA Tigertail Sea Cumber.,,,,,,,,yes,
227407,Sand dollar (Clypeasteroida),Clypeasteroida,Sand Dollars,Animalia,47547,false,0,0,2013-04-01,2013-04-01,,Pacific Time (US & Canada),Fort Ord Dunes State Park,36.6605728,-121.8207995,1740,,,,,,,,13938,patclark-gray,2013-04-02 03:42:43 UTC,2014-04-20 12:53:13 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/227407,http://static.inaturalist.org/photos/286241/medium.jpg?1364874201,,This test was standing up next to a rock on the beach. When I picked it up to take a photo I was pleased it was not broken. The skeleton is bleached white by the sunlight according to Wikipedia.,,,,,,,,,
22118,brittle stars,Ophiuroidea,Brittle Stars,Animalia,48836,false,0,0,"September 08, 2007 10:53",2007-09-08,2007-09-08 14:53:00 UTC,Eastern Time (US & Canada),"Walvis Bay, Namibia",-22.8870087015,14.4404983521,,,,,,,,,1000,muir,2011-06-19 05:41:30 UTC,2014-04-20 13:12:15 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/22118,http://lh5.ggpht.com/-_mrP3zH_Bpc/Tf2DXE-bGUI/AAAAAAAABbs/WbiFAXsbTtM/s512/P1080350.jpg,,Washed up on shoreline.  And being eaten by flamingoes.,,,,,,,,,
262173,Shingle Urchin (Colobocentrotus atratus),Colobocentrotus atratus,Shingle Urchin,Animalia,51106,false,2,0,"April 15, 2013 11:43",2013-04-15,2013-04-15 15:43:00 UTC,Eastern Time (US & Canada),Punaluʻu/Black Sand Beach,19.133247,-155.505195,58,,,,,,manual,,1000,muir,2013-05-11 14:28:41 UTC,2014-04-20 13:16:11 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/262173,http://lh5.ggpht.com/-MXgKBbXY4hE/UY2EcQLKedI/AAAAAAAAc1o/k0zajCiB4Eo/s512/P1270234.JPG,,,,,,,,,,,
253323,Shingle Urchin (Colobocentrotus atratus),Colobocentrotus atratus,Shingle Urchin,Animalia,51106,false,2,0,"April 19, 2013 09:32",2013-04-19,2013-04-19 13:32:00 UTC,Eastern Time (US & Canada),Ka'ena Point State Park ,21.574446,-158.280276,15,,,,,,manual,,1000,muir,2013-05-03 19:50:11 UTC,2014-04-20 13:16:31 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/253323,http://lh5.ggpht.com/-3GOBanOX6yc/UX0Pnm-RFPI/AAAAAAAAbo4/DSJk-U4fhsg/s512/P1270945.JPG,,,,,,,,,,,
128029,Sea Stars,Asteroidea,Sea Stars,Animalia,47668,false,3,0,2012-08-23,2012-08-23,,Eastern Time (US & Canada),Maldives,3.9870284,73.4977747,16298,,,,,,google,,9830,varun,2012-09-29 03:23:53 UTC,2014-04-20 17:46:05 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/128029,https://sphotos-a.xx.fbcdn.net/hphotos-ash4/3142_10151208824258383_2103344896_n.jpg,,,,,,,,,,no,"Coral atoll, Maldives"
77582,Holothuria mexicana,Holothuria mexicana,Donkey Dung Sea Cucumber,Animalia,82512,false,1,0,2003-02-11,2003-02-11,,Eastern Time (US & Canada),Bocas del Toro,9.351053492,-82.2574898601,,,,,,,,,6610,rcollin,2012-05-12 13:42:56 UTC,2014-04-20 16:10:14 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/77582,http://static.inaturalist.org/photos/114932/medium.jpg,,,,,,,,-2,,no,seagrass bed
77524,green sea urchin,Lytechinus variegatus,green sea urchin,Animalia,120069,false,2,0,2003-02-12,2003-02-12,,Eastern Time (US & Canada),Bocas del Toro,9.3512533077,-82.2576749325,24,,,,,,,,6610,rcollin,2012-05-12 02:38:30 UTC,2014-05-06 22:26:07 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/77524,http://static.inaturalist.org/photos/114801/medium.jpg,,,,,,,,-2,,no,seagrass bed
77523,Tripneustes ventricosus,Tripneustes ventricosus,West Indian Sea Egg,Animalia,49955,false,1,0,2003-02-17,2003-02-17,,Eastern Time (US & Canada),Bocas del Toro,9.3514068084,-82.2592359781,,,,,,,,,6610,rcollin,2012-05-12 02:36:44 UTC,2014-04-20 16:11:27 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/77523,http://static.inaturalist.org/photos/114802/medium.jpg,,,,,,,,-1,,no,seagrass new mangroves
233508,Sea Cucumbers,Holothuroidea,Sea Cucumbers,Animalia,47720,true,0,0,,,,Eastern Time (US & Canada),"Libreville, Gabon",0.6225746385,9.32524129,1062,,,,,,,,6610,rcollin,2013-04-10 13:13:28 UTC,2014-04-20 16:12:09 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/233508,http://static.inaturalist.org/photos/293533/medium.jpg?1365599647,,,,,,,,0,,no,rocky intertidal
614004,Leather Star,Dermasterias imbricata,Leather Star,Animalia,63382,false,2,0,2014-04-08,2014-04-08,,Hawaii,Fitzgerald Marine Reserve,37.524109,-122.516698,191,,,,,,,,29748,sandrasun,2014-04-08 22:38:44 UTC,2014-04-20 17:46:00 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/614004,http://static.inaturalist.org/photos/773907/medium.JPG?1396996731,,Leather Star.  This one looks like it's missing an arm. ,,,,,,,,,
456766,solaster stimpsoni,Solaster stimpsoni,Striped Sun Star,Animalia,208013,false,1,0,2013-11-13 19:00:00,2013-11-13,2013-11-14 05:00:00 UTC,Hawaii,Alki Junkyard,47.580231,-122.413337,,,,,,,,,25882,joshuasera,2013-11-14 08:06:52 UTC,2014-04-21 09:00:49 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/456766,http://static.inaturalist.org/photos/576375/medium.jpg?1384416423,,"about 7 seen on a 58 minute dive, 2 animals with lesions",208013,Solaster stimpsoni,35467,gpaulay,,,,,
216178,Actinopyga obesa,Actinopyga obesa,,Animalia,326132,false,1,0,2011-11-19,2011-11-19,,Pacific Time (US & Canada),"Waiopae tidepools, Hawaii, USA",19.487425,-154.820179,101,,,,,,,,2991,sea-kangaroo,2013-03-15 03:53:48 UTC,2014-04-29 21:01:00 UTC,research,CC-BY,http://www.inaturalist.org/observations/216178,http://static.inaturalist.org/photos/272732/medium.JPG?1363319636,orange,Snorkeling in large tidepools.,326132,Actinopyga obesa,35467,gpaulay,,,,,
553822,coscinasterias tenuispina,Coscinasterias tenuispina,,Animalia,255717,false,1,0,2013-07-03,2013-07-03,,Rome,Bonassola,44.18213,9.579831,,,,,,,,,31472,andreatrecate,2014-03-05 16:53:56 UTC,2014-04-21 08:58:29 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/553822,http://static.inaturalist.org/photos/705909/medium.jpg?1394038441,,,255717,Coscinasterias tenuispina,35467,gpaulay,,2,,no,
483751,,Eucidaris galapagensis,,Animalia,60503,false,2,0,2013-08-01,2013-08-01,,Lisbon,,-1.239429,-90.384497,100,,,,,,,,3042,duarte,2013-12-18 20:59:28 UTC,2014-05-06 14:51:08 UTC,research,CC-BY-ND,http://www.inaturalist.org/observations/483751,"http://maps.googleapis.com/maps/api/streetview?size=500x312&location=-1.239429,-90.38449700000001&heading=-142.4540922402347&pitch=-43.5174302242498&fov=45&sensor=false",,,60503,Eucidaris galapagensis,35467,gpaulay,,,,,
421721,Feather Stars,Comatulida,Feather Stars,Animalia,53293,true,0,0,2013-09-08 05:20:37,2013-09-08,2013-09-08 12:20:37 UTC,Arizona,"Bà R?a - Vung Tàu, Ðông Nam B?, Vietnam",8.6383366667,106.6272866667,,,,,,,,,2529,the_biodiversity_group,2013-10-08 07:51:37 UTC,2014-04-20 21:32:08 UTC,casual,CC-BY-NC-ND,http://www.inaturalist.org/observations/421721,http://static.inaturalist.org/photos/531617/medium.jpg?1381218703,,"Night dive, about 15m depth.",,,,,,5,,yes,Stony coral reef
634656,Henricia,Henricia,,Animalia,47665,false,1,0,2014-04-20,2014-04-20,,Pacific Time (US & Canada),Pillar Point,37.493928,-122.499769,105,,,,,,,,16101,dpom,2014-04-20 23:42:24 UTC,2014-04-21 08:56:53 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/634656,http://static.inaturalist.org/photos/798158/medium.JPG?1398037377,,,47665,Henricia,35467,gpaulay,,,,,
634657,Bat Star,Patiria miniata,Bat Star,Animalia,48830,false,1,0,2014-04-20,2014-04-20,,Pacific Time (US & Canada),Pillar Point,37.493928,-122.499769,105,,,,,,,,16101,dpom,2014-04-20 23:43:03 UTC,2014-04-21 08:56:40 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/634657,http://static.inaturalist.org/photos/798163/medium.JPG?1398037409,,,48830,Patiria miniata,35467,gpaulay,,,,,
634661,Leather Star,Dermasterias imbricata,Leather Star,Animalia,63382,false,1,0,2014-04-20,2014-04-20,,Pacific Time (US & Canada),Pillar Point,37.493928,-122.499769,105,,,,,,,,16101,dpom,2014-04-20 23:43:58 UTC,2014-04-21 08:56:23 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/634661,http://static.inaturalist.org/photos/798169/medium.JPG?1398037451,,,63382,Dermasterias imbricata,35467,gpaulay,,,,,
482571,Erizos de mar,Tripneustes,Erizos de mar,Animalia,49958,false,5,0,2013-05-16,2013-05-16,,Central Time (US & Canada),"Calabash Caye, Belize",17.266667,-87.816667,66362,,,,,,,,25394,markg,2013-12-16 17:07:24 UTC,2014-05-06 14:53:40 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/482571,http://static.inaturalist.org/photos/610070/medium.JPG?1387213649,,,49955,Tripneustes ventricosus,35467,gpaulay,,1,,no,shallows near island
482573,Long-spined Sea Urchin,Diadema antillarum,Long-spined Sea Urchin,Animalia,52290,false,2,0,2013-05-16,2013-05-16,,Central Time (US & Canada),"Calabash Caye, Belize",17.266667,-87.816667,66362,,,,,,,,25394,markg,2013-12-16 17:12:58 UTC,2014-05-06 14:51:58 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/482573,http://static.inaturalist.org/photos/610072/medium.JPG?1387213983,,,52290,Diadema antillarum,35467,gpaulay,,1,,no,
481329,Banded-arm Brittle Star (Ophioderma appressum),Ophioderma appressum,Banded-arm Brittle Star,Animalia,255659,false,2,0,2013-05-16,2013-05-16,,Central Time (US & Canada),"Calabash Caye, Belize",17.266667,-87.816667,66362,,,,,,,,25394,markg,2013-12-14 17:54:30 UTC,2014-04-21 01:20:21 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/481329,http://static.inaturalist.org/photos/608312/medium.JPG?1387043677,,,,,,,,1,,no,
525907,Crown-of-Thorns,Acanthaster planci,Crown-of-Thorns,Animalia,50915,false,2,0,2008-12-12,2008-12-12,,Eastern Time (US & Canada),"Conception Rock, Mahe, Seychelles",-4.670351,55.372249,894,,,,,,manual,,19061,csavy,2014-02-09 21:20:22 UTC,2014-05-06 12:15:36 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/525907,http://static.inaturalist.org/photos/669574/medium.jpg?1391980830,,,,,,,,,,no,
518812,Patiriella exigua,Patiriella exigua,,Animalia,354947,false,0,0,2013-12-22 15:42:09,2013-12-22,2013-12-22 04:42:09 UTC,Sydney,"Manly, New South Wales, Australia",-33.800505,151.294129,302,,,,,,manual,,2991,sea-kangaroo,2014-02-03 06:04:30 UTC,2014-05-02 07:00:06 UTC,casual,CC-BY,http://www.inaturalist.org/observations/518812,http://static.inaturalist.org/photos/661041/medium.JPG?1391407499,"orange, red, yellow",Little.,,,,,,,,,
216163,Stichopus,Stichopus,,Animalia,67531,false,1,0,2011-11-19,2011-11-19,,Pacific Time (US & Canada),"Waiopae tidepools, Hawaii, USA",19.487425,-154.820179,101,,,,,,,,2991,sea-kangaroo,2013-03-15 03:41:22 UTC,2014-04-29 21:00:49 UTC,research,CC-BY,http://www.inaturalist.org/observations/216163,http://static.inaturalist.org/photos/272712/medium.JPG?1363318889,"brown, white","Snorkeling in large tidepools.

Gnarly pustulent sea cucumber.  Unidentified but distinct species in Hoover's book.",67531,Stichopus,35467,gpaulay,,,,no,deep tidepools
206793,Comaster schlegelii,Comaster schlegelii,,Animalia,204604,false,0,0,2007-12-06,2007-12-06,,Pacific Time (US & Canada),Christmas Island,-10.4349481892,105.7023035133,21928,,,,,,,,2991,sea-kangaroo,2013-02-28 05:47:47 UTC,2014-04-21 03:12:04 UTC,casual,CC-BY,http://www.inaturalist.org/observations/206793,http://static.inaturalist.org/photos/262412/medium.JPG?1362030496,,"Dive site Leeann's Leap, max depth 89 feet. 

Crinoid Clingfish just visible in the center.",,,,,,,,no,coral reef
206749,Comaster schlegelii,Comaster schlegelii,,Animalia,204604,false,0,0,2007-12-05,2007-12-05,,Pacific Time (US & Canada),Christmas Island,-10.447525,105.690449,21928,,,,,,,,2991,sea-kangaroo,2013-02-28 05:03:42 UTC,2014-04-21 03:13:37 UTC,casual,CC-BY,http://www.inaturalist.org/observations/206749,http://static.inaturalist.org/photos/262360/medium.JPG?1362027868,,"Dive site Million Dollar Bommie, max depth 88 feet. ",,,,,,,,no,coral reef
216184,Collector Urchin,Tripneustes gratilla,Collector Urchin,Animalia,122127,false,1,0,2011-11-19,2011-11-19,,Pacific Time (US & Canada),"Waiopae tidepools, Hawaii, USA",19.487425,-154.820179,101,,,,,,,,2991,sea-kangaroo,2013-03-15 03:59:51 UTC,2014-04-29 21:00:31 UTC,research,CC-BY,http://www.inaturalist.org/observations/216184,http://static.inaturalist.org/photos/272738/medium.JPG?1363319999,"black, pink, purple, white","Snorkeling in large tidepools.

With algae afro.",122127,Tripneustes gratilla,35467,gpaulay,,,,no,large/deep tidepools
374048,Carpet Sea Star,Patiriella calcar,Carpet Sea Star,Animalia,126968,false,0,0,2013-08-06 15:00:46,2013-08-06,2013-08-06 05:00:46 UTC,Brisbane,"Bondi Beach, New South Wales, Australia",-33.897398,151.274677,226,,,,,,manual,,2991,sea-kangaroo,2013-08-23 02:34:16 UTC,2014-04-21 03:15:06 UTC,casual,CC-BY,http://www.inaturalist.org/observations/374048,http://static.inaturalist.org/photos/467507/medium.JPG?1377225268,,Lots of colors and patterns on different ones.,,,,,,,,no,shallow tidepools
374919,Carpet Sea Star,Patiriella calcar,Carpet Sea Star,Animalia,126968,false,0,0,2013-08-10 15:30:38,2013-08-10,2013-08-10 05:30:38 UTC,Brisbane,"Flat Rock, Ballina, New South Wales, Australia",-28.842719,153.607793,71,,,,,,manual,,2991,sea-kangaroo,2013-08-23 23:11:05 UTC,2014-04-21 03:15:47 UTC,casual,CC-BY,http://www.inaturalist.org/observations/374919,http://static.inaturalist.org/photos/468656/medium.JPG?1377299516,,,,,,,,,,no,shallow tidepools
374915,Holothuria leucospilota,Holothuria leucospilota,Black Sea Cucumber,Animalia,195758,false,1,0,2013-08-10 15:43:29,2013-08-10,2013-08-10 05:43:29 UTC,Brisbane,"Flat Rock, Ballina, New South Wales, Australia",-28.842719,153.607793,71,,,,,,manual,,2991,sea-kangaroo,2013-08-23 23:11:01 UTC,2014-04-23 04:10:28 UTC,research,CC-BY,http://www.inaturalist.org/observations/374915,http://static.inaturalist.org/photos/468652/medium.JPG?1377299498,black,Saw at least 6 out.,195758,Holothuria leucospilota,35467,gpaulay,,,,no,"large, fairly shallow tidepools"
438501,Furry Sea Cucumber,Astichopus multifidus,Furry Sea Cucumber,Animalia,135311,false,1,0,2012-06-29,2012-06-29,,Pacific Time (US & Canada),"Saba, Caribbean Netherlands",17.61593,-63.256546,38,,,,,,manual,,2991,sea-kangaroo,2013-10-24 01:37:44 UTC,2014-04-29 23:07:26 UTC,research,CC-BY,http://www.inaturalist.org/observations/438501,http://static.inaturalist.org/photos/552092/medium.JPG?1382578744,,"Dive site Tent Deep, max depth 87 ft/26.5 m.",,,,,,,,no,sand near coral reef
440775,Burrowing brittle stars,Amphiuridae,Long-armed Burrowing Brittle Stars,Animalia,55179,false,1,0,2012-07-03 19:32:25,2012-07-03,2012-07-04 02:32:25 UTC,Pacific Time (US & Canada),"Saba, Caribbean Netherlands",17.625358,-63.259859,23,,,,,,manual,,2991,sea-kangaroo,2013-10-26 07:43:16 UTC,2014-04-29 23:11:53 UTC,research,CC-BY,http://www.inaturalist.org/observations/440775,http://static.inaturalist.org/photos/554903/medium.JPG?1382773406,,"Night dive at site Hot Springs, max depth 57 ft/17.4 m.

Lots of these in the sand.  Retract when touched by light.",55179,Amphiuridae,35467,gpaulay,,,,yes,sand right near coral reef
440772,Ruby Brittle Star,Ophioderma rubicundum,Ruby Brittle Star,Animalia,293058,false,1,0,2012-07-03 19:49:51,2012-07-03,2012-07-04 02:49:51 UTC,Pacific Time (US & Canada),"Saba, Caribbean Netherlands",17.625358,-63.259859,23,,,,,,manual,,2991,sea-kangaroo,2013-10-26 07:30:24 UTC,2014-04-29 23:12:37 UTC,research,CC-BY,http://www.inaturalist.org/observations/440772,http://static.inaturalist.org/photos/554891/medium.JPG?1382772638,,"Night dive at site Hot Springs, max depth 57 ft/17.4 m.",,,,,,,,yes,coral reef
464572,Chocolate Chip Cucumber,Isostichopus badionotus,Chocolate Chip Cucumber,Animalia,128128,false,1,0,2012-07-05 13:58:09,2012-07-05,2012-07-05 20:58:09 UTC,Pacific Time (US & Canada),"Saba, Caribbean Netherlands",17.616263,-63.258725,38,,,,,,manual,,2991,sea-kangaroo,2013-11-22 04:17:24 UTC,2014-04-29 23:07:55 UTC,research,CC-BY,http://www.inaturalist.org/observations/464572,http://static.inaturalist.org/photos/585956/medium.JPG?1385093852,,"Dive site Tent Reef, max depth 26.5m / 87ft.",,,,,,,,no,coral reef
463642,Chocolate Chip Cucumber,Isostichopus badionotus,Chocolate Chip Cucumber,Animalia,128128,false,1,0,2012-07-05 11:48:44,2012-07-05,2012-07-05 18:48:44 UTC,Pacific Time (US & Canada),"Saba, Caribbean Netherlands",17.618063,-63.260219,40,,,,,,manual,,2991,sea-kangaroo,2013-11-21 01:11:31 UTC,2014-04-29 23:09:52 UTC,research,CC-BY,http://www.inaturalist.org/observations/463642,http://static.inaturalist.org/photos/584598/medium.JPG?1384996320,,"Dive site Tent Wall, max depth 20.7 m/ 68 ft.",,,,,,,,no,coral reef
514725,Sea Cucumbers,Holothuroidea,Sea Cucumbers,Animalia,47720,true,1,0,2013-07-04,2013-07-04,,Pacific Time (US & Canada),Cortes Island,50.129788,-125.000076,21,,,,,,,,19332,okellhammer,2014-01-29 08:10:46 UTC,2014-04-22 00:21:09 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/514725,http://static.inaturalist.org/photos/655536/medium.JPG?1390983051,"Cortes Island, Sea Cucumber","Carrington lagoon at the mouth of James Creek, Cortes Island BC.",202640,Apostichopus californicus,35467,gpaulay,,1,,no,brackish lagoon near outflow of freshwater creek
518301,Ophionereis annulata,Ophionereis annulata,Banded Brittle Star,Animalia,56682,false,0,0,2014-01-31,2014-01-31,,Pacific Time (US & Canada),"Rancho Marino Reserve Cambria, CA",36.760693,-121.765735,496881,,,,,,,,27868,sarahchinn,2014-02-03 00:50:34 UTC,2014-04-21 18:05:02 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/518301,http://static.inaturalist.org/photos/660493/medium.JPG?1391388643,,"Larger individual, found under rocks with many other individuals, including A. occidentalis? (previous observation).",,,,,,0,0,no,"Very low tide, intertidal, under a rock"
517487,Amphiodia occidentalis,Ophiuroidea,Brittle Stars,Animalia,48836,true,0,1,2014-01-31,2014-01-31,,Pacific Time (US & Canada),"Rancho Marino Reserve Cambria, CA",36.760693,-121.765735,496881,,,,,,,,27868,sarahchinn,2014-02-02 01:25:08 UTC,2014-04-21 18:05:41 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/517487,http://static.inaturalist.org/photos/659602/medium.JPG?1391304319,,,,,,,,0,0,no,"Very low tide, intertidal, under a rock"
472109,Lissothuria nutriens,Lissothuria nutriens,,Animalia,49484,false,1,0,Sun Dec 01 2013 16:14:32 GMT-0800 (PST),2013-12-01,2013-12-02 00:14:32 UTC,Pacific Time (US & Canada),"600–798 Ocean Blvd, Half Moon Bay, CA, US",37.516425,-122.5139083333,,,,,,,,,7366,juliebwalters,2013-12-02 03:11:07 UTC,2014-04-21 18:45:53 UTC,research,,http://www.inaturalist.org/observations/472109,http://static.inaturalist.org/photos/595024/medium.jpg?1385953881,,,,,,,,,,,
472093,Red Sea Urchin (Strongylocentrotus franciscanus),Strongylocentrotus franciscanus,Red Sea Urchin,Animalia,49126,false,2,0,Sun Dec 01 2013 15:16:04 GMT-0800 (PST),2013-12-01,2013-12-01 23:16:04 UTC,Pacific Time (US & Canada),"800–872 Ocean Blvd, Half Moon Bay, CA, US",37.5150033333,-122.5135633333,60,,,,,,,,7366,juliebwalters,2013-12-02 03:07:11 UTC,2014-05-06 14:55:33 UTC,research,,http://www.inaturalist.org/observations/472093,http://static.inaturalist.org/photos/595023/medium.jpg?1385953729,,,,,,,,,,,
56290,Giant Sea Star,Pisaster giganteus,Giant Sea Star,Animalia,48833,false,2,0,"2009-08-06, 12:30pm",2009-08-06,2009-08-06 19:30:00 UTC,Pacific Time (US & Canada),Los Coronado Islands,32.4166667,-117.25,14658,,,,,,,,4881,victoriousness,2012-03-09 07:01:46 UTC,2014-04-21 21:23:39 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/56290,http://static.inaturalist.org/photos/87825/medium.JPG,,,,,,,,,35,no,island
480653,Pillow Cushion Star,Culcita novaeguineae,Pillow Cushion Star,Animalia,50406,false,1,0,2013-10-06,2013-10-06,,Hawaii,"Malapascua Island, North Cebú, Visayan Sea, Philippines.",11.347683,124.107184,130,,,,,,,,15211,carmelo_lopez,2013-12-12 23:54:08 UTC,2014-04-21 23:04:23 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/480653,http://static.inaturalist.org/photos/607251/medium.JPG?1386892452,,,,,,,,-4,,no,"Coral reef, partly damaged."
480654,Pillow Cushion Star,Culcita novaeguineae,Pillow Cushion Star,Animalia,50406,false,1,0,2013-10-06,2013-10-06,,Hawaii,"Malapascua Island, North Cebú, Visayan Sea, Philippines.",11.347346,124.107828,260,,,,,,,,15211,carmelo_lopez,2013-12-12 23:57:09 UTC,2014-04-21 23:06:53 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/480654,http://static.inaturalist.org/photos/607252/medium.JPG?1386892635,,,,,,,,-3,,no,"Coral reef, partly damaged."
483798,Granulated Sea Star,Choriaster granulatus,Granulated Sea Star,Animalia,122003,false,1,0,2013-10-06,2013-10-06,,Hawaii,"Malapascua Island, North Cebú, Visayan Sea, Philippines.",11.347431,124.106455,260,,,,,,,,15211,carmelo_lopez,2013-12-18 22:36:48 UTC,2014-04-21 23:12:10 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/483798,http://static.inaturalist.org/photos/611856/medium.JPG?1387406212,,,,,,,,-16,,no,"Coral reef, well preserved, at 06. AM"
484645,Cushion sea star,Pentaceraster alveolatus,Cushion sea star,Animalia,255918,false,1,0,2013-10-05,2013-10-05,,Hawaii,"Malapascua Island, North Cebú, Visayan Sea, Philippines.",11.345411,124.107743,,,,,,,,,15211,carmelo_lopez,2013-12-20 18:22:03 UTC,2014-04-23 11:28:31 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/484645,http://static.inaturalist.org/photos/612957/medium.JPG?1387563730,,,255918,Pentaceraster alveolatus,35467,gpaulay,,-2,,no,"Shallow zone of sandy bottom with seagrass, with the presence of some rocks with polyps."
481806,Banded Sea Urchin,Echinothrix calamaris,Banded Sea Urchin,Animalia,48757,false,2,0,2013-10-12,2013-10-12,,Hawaii,"Sumilon island, Oslob, Cebú, Philippines.",9.427884,123.39141,,,,,,,,,15211,carmelo_lopez,2013-12-15 15:35:59 UTC,2014-05-06 14:53:51 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/481806,http://static.inaturalist.org/photos/609116/medium.JPG?1387121766,,,,,,,,-4,,no,Coral reef damaged partially by blast fishing 10 years ago.
